id,y,pred
14135,3,3
14136,3,3
14137,0,0
14138,4,4
14139,1,1
14140,3,3
14141,4,4
14142,3,3
14143,1,1
14144,4,4
14145,3,3
14146,0,0
14147,0,0
14148,0,0
14149,3,3
14150,4,4
14151,3,3
14152,0,0
14153,0,0
14154,2,2
14155,4,4
14156,2,2
14157,2,2
14158,1,1
14159,0,0
14160,3,3
14161,1,1
14162,3,3
14163,0,0
14164,3,3
14165,4,4
14166,0,0
14167,3,3
14168,1,1
14169,3,3
14170,4,4
14171,0,0
14172,1,1
14173,2,2
14174,3,3
14175,3,3
14176,4,4
14177,2,2
14178,0,0
14179,4,4
14180,4,4
14181,0,0
14182,0,0
14183,3,3
14184,3,3
14185,2,2
14186,0,0
14187,4,4
14188,4,4
14189,0,0
14190,2,2
14191,0,0
14192,4,4
14193,2,2
14194,0,0
14195,2,2
14196,1,1
14197,4,4
14198,1,1
14199,3,3
14200,2,2
14201,4,4
14202,3,3
14203,2,2
14204,4,4
14205,2,2
14206,0,0
14207,4,4
14208,2,2
14209,2,2
14210,1,1
14211,4,4
14212,1,1
14213,1,1
14214,4,4
14215,3,3
14216,4,4
14217,2,2
14218,2,2
14219,3,3
14220,4,4
14221,4,4
14222,4,4
14223,4,4
14224,2,2
14225,0,0
14226,4,4
14227,3,3
14228,3,3
14229,0,0
14230,2,2
14231,1,1
14232,1,1
14233,0,0
14234,0,0
14235,3,3
14236,3,3
14237,2,2
14238,1,1
14239,1,1
14240,1,1
14241,0,0
14242,2,2
14243,1,1
14244,3,3
14245,3,3
14246,0,0
14247,4,4
14248,4,4
14249,0,0
14250,4,4
14251,1,1
14252,4,4
14253,0,0
14254,1,1
14255,2,2
14256,4,4
14257,4,4
14258,2,2
14259,3,3
14260,0,0
14261,4,4
14262,2,2
14263,0,0
14264,2,2
14265,0,0
14266,0,0
14267,1,1
14268,4,4
14269,2,2
14270,4,4
14271,0,0
14272,1,1
14273,1,1
14274,2,2
14275,4,4
14276,0,0
14277,2,2
14278,0,0
14279,1,1
14280,0,0
14281,4,4
14282,4,4
14283,4,4
14284,4,4
14285,1,1
14286,3,3
14287,3,3
14288,4,4
14289,3,3
14290,0,0
14291,0,0
14292,1,1
14293,1,1
14294,0,0
14295,0,0
14296,2,2
14297,1,1
14298,3,3
14299,4,4
14300,0,0
14301,4,4
14302,4,4
14303,4,4
14304,3,3
14305,2,2
14306,4,4
14307,4,4
14308,2,2
14309,0,0
14310,2,2
14311,4,4
14312,2,2
14313,3,3
14314,4,4
14315,0,0
14316,1,1
14317,3,3
14318,1,1
14319,3,3
14320,0,0
14321,0,0
14322,3,3
14323,3,3
14324,1,1
14325,0,0
14326,0,0
14327,4,4
14328,4,4
14329,3,3
14330,3,3
14331,0,0
14332,1,1
14333,4,4
14334,3,3
14335,1,1
14336,0,0
14337,4,4
14338,4,4
14339,0,0
14340,3,3
14341,2,2
14342,4,4
14343,0,0
14344,2,2
14345,1,1
14346,0,0
14347,1,1
14348,1,1
14349,3,3
14350,2,2
14351,4,4
14352,2,2
14353,3,3
14354,2,2
14355,0,0
14356,0,0
14357,1,1
14358,2,2
14359,1,1
14360,3,3
14361,1,1
14362,2,2
14363,4,4
14364,1,1
14365,1,1
14366,4,4
14367,4,4
14368,0,0
14369,3,3
14370,0,0
14371,3,3
14372,0,0
14373,0,0
14374,3,3
14375,0,0
14376,4,4
14377,1,1
14378,2,2
14379,3,3
14380,0,0
14381,2,2
14382,1,1
14383,1,1
14384,4,4
14385,3,3
14386,3,3
14387,2,2
14388,0,0
14389,0,0
14390,0,0
14391,2,2
14392,3,3
14393,2,2
14394,2,2
14395,2,2
14396,3,3
14397,2,2
14398,2,2
14399,4,4
14400,0,0
14401,2,2
14402,4,4
14403,4,4
14404,3,3
14405,4,4
14406,4,4
14407,0,0
14408,0,0
14409,3,3
14410,2,2
14411,0,0
14412,4,4
14413,1,1
14414,4,4
14415,2,2
14416,3,3
14417,1,1
14418,4,4
14419,1,1
14420,2,2
14421,3,3
14422,4,4
14423,0,0
14424,1,1
14425,4,4
14426,2,2
14427,4,4
14428,4,4
14429,1,1
14430,3,3
14431,3,3
14432,0,0
14433,2,1
14434,4,4
14435,1,1
14436,1,1
14437,2,2
14438,1,1
14439,0,0
14440,3,3
14441,1,1
14442,2,2
14443,1,1
14444,1,1
14445,3,3
14446,4,4
14447,4,4
14448,4,4
14449,2,2
14450,1,1
14451,4,4
14452,1,1
14453,2,2
14454,0,0
14455,2,2
14456,1,1
14457,3,3
14458,2,2
14459,1,1
14460,0,0
14461,2,2
14462,0,0
14463,2,2
14464,1,1
14465,4,4
14466,1,1
14467,4,4
14468,3,3
14469,3,3
14470,3,3
14471,0,0
14472,3,3
14473,4,4
14474,4,4
14475,0,0
14476,3,3
14477,3,3
14478,2,2
14479,2,2
14480,0,0
14481,2,2
14482,3,3
14483,0,0
14484,1,1
14485,3,3
14486,3,3
14487,2,2
14488,0,0
14489,4,4
14490,3,3
14491,4,4
14492,4,4
14493,0,0
14494,3,3
14495,0,0
14496,3,3
14497,0,0
14498,2,2
14499,3,3
14500,4,4
14501,3,3
14502,3,3
14503,4,4
14504,4,4
14505,2,2
14506,4,4
14507,0,0
14508,4,4
14509,2,2
14510,1,1
14511,4,4
14512,4,4
14513,4,4
14514,3,3
14515,3,3
14516,4,4
14517,3,3
14518,0,0
14519,1,1
14520,2,2
14521,0,0
14522,3,3
14523,4,4
14524,1,1
14525,0,0
14526,0,0
14527,1,1
14528,2,2
14529,3,3
14530,1,1
14531,3,3
14532,1,1
14533,1,1
14534,0,0
14535,2,2
14536,3,3
14537,4,4
14538,3,3
14539,1,1
14540,1,1
14541,0,0
14542,4,4
14543,0,0
14544,0,0
14545,0,0
14546,0,0
14547,4,4
14548,0,0
14549,1,1
14550,3,3
14551,0,0
14552,4,4
14553,4,4
14554,0,0
14555,0,0
14556,1,1
14557,3,3
14558,2,2
14559,0,0
14560,3,3
14561,3,3
14562,4,4
14563,2,2
14564,4,4
14565,3,3
14566,1,1
14567,2,2
14568,0,0
14569,0,0
14570,2,2
14571,0,0
14572,1,1
14573,1,1
14574,0,0
14575,3,3
14576,3,3
14577,3,3
14578,3,3
14579,1,1
14580,3,3
14581,3,3
14582,2,2
14583,4,4
14584,3,3
14585,3,3
14586,1,1
14587,1,1
14588,1,1
14589,0,0
14590,2,2
14591,1,1
14592,3,3
14593,1,1
14594,1,1
14595,4,4
14596,0,0
14597,2,2
14598,3,3
14599,1,1
14600,0,0
14601,4,4
14602,2,2
14603,3,3
14604,3,3
14605,2,2
14606,2,2
14607,0,0
14608,2,2
14609,4,4
14610,2,2
14611,3,3
14612,0,0
14613,2,2
14614,4,4
14615,0,0
14616,1,1
14617,0,0
14618,0,0
14619,1,1
14620,1,1
14621,2,2
14622,4,4
14623,3,3
14624,4,4
14625,2,2
14626,0,0
14627,3,3
14628,3,3
14629,1,1
14630,0,0
14631,4,4
14632,2,2
14633,4,4
14634,3,3
14635,0,0
14636,0,0
14637,4,4
14638,2,2
14639,4,4
14640,1,1
14641,0,0
14642,2,2
14643,3,3
14644,0,0
14645,2,2
14646,1,1
14647,1,1
14648,1,1
14649,3,3
14650,1,1
14651,0,0
14652,1,1
14653,2,2
14654,2,2
14655,2,2
14656,4,4
14657,1,1
14658,0,0
14659,0,0
14660,3,3
14661,0,0
14662,0,0
14663,2,2
14664,0,0
14665,2,2
14666,2,2
14667,2,2
14668,3,3
14669,0,0
14670,4,4
14671,3,3
14672,2,2
14673,1,1
14674,1,1
14675,0,0
14676,0,0
14677,1,1
14678,0,0
14679,0,0
14680,2,2
14681,4,4
14682,1,1
14683,1,1
14684,4,4
14685,2,2
14686,1,1
14687,2,2
14688,4,4
14689,3,3
14690,4,4
14691,2,2
14692,2,2
14693,4,4
14694,1,1
14695,1,1
14696,0,0
14697,3,3
14698,0,0
14699,4,4
14700,1,1
14701,0,0
14702,0,0
14703,0,0
14704,0,0
14705,3,3
14706,2,2
14707,0,0
14708,3,3
14709,2,2
14710,4,4
14711,1,1
14712,1,1
14713,3,3
14714,2,2
14715,3,3
14716,4,4
14717,0,0
14718,4,4
14719,0,0
14720,3,3
14721,2,2
14722,3,3
14723,4,4
14724,1,1
14725,3,3
14726,0,0
14727,0,0
14728,1,1
14729,1,1
14730,4,4
14731,2,2
14732,0,0
14733,4,4
14734,0,0
14735,2,2
14736,3,3
14737,2,2
14738,2,2
14739,0,0
14740,4,4
14741,2,2
14742,2,3
14743,3,3
14744,1,1
14745,0,0
14746,0,0
14747,4,4
14748,2,2
14749,3,3
14750,0,0
14751,4,4
14752,1,1
14753,0,0
14754,2,0
14755,0,0
14756,4,4
14757,4,4
14758,0,0
14759,3,3
14760,4,4
14761,1,1
14762,2,2
14763,4,4
14764,3,3
14765,4,4
14766,3,3
14767,4,4
14768,2,2
14769,4,4
14770,1,1
14771,0,0
14772,3,3
14773,2,2
14774,2,2
14775,4,4
14776,1,1
14777,1,1
14778,3,3
14779,2,2
14780,3,3
14781,0,0
14782,2,2
14783,1,1
14784,4,4
14785,2,2
14786,0,0
14787,3,3
14788,2,2
14789,4,4
14790,2,2
14791,3,3
14792,0,0
14793,1,1
14794,2,2
14795,2,2
14796,3,3
14797,1,1
14798,4,4
14799,1,1
14800,1,1
14801,0,0
14802,3,3
14803,0,0
14804,1,1
14805,1,1
14806,4,4
14807,1,1
14808,1,1
14809,3,3
14810,2,2
14811,1,1
14812,3,3
14813,4,4
14814,4,4
14815,2,2
14816,3,3
14817,0,0
14818,2,2
14819,4,4
14820,4,4
14821,4,4
14822,1,1
14823,4,4
14824,1,1
14825,1,1
14826,4,4
14827,1,1
14828,4,4
14829,0,0
14830,0,0
14831,4,4
14832,2,2
14833,4,4
14834,0,0
14835,3,3
14836,2,2
14837,2,2
14838,1,1
14839,3,3
14840,0,0
14841,4,4
14842,2,2
14843,4,4
14844,1,1
14845,0,0
14846,1,1
14847,1,1
14848,1,1
14849,0,0
14850,0,0
14851,1,1
14852,0,0
14853,0,0
14854,3,3
14855,4,4
14856,3,3
14857,3,3
14858,3,3
14859,4,4
14860,2,2
14861,1,1
14862,1,1
14863,3,3
14864,2,2
14865,1,1
14866,3,3
14867,4,4
14868,2,2
14869,3,3
14870,1,1
14871,2,2
14872,3,3
14873,3,3
14874,4,4
14875,3,3
14876,4,4
14877,3,3
14878,2,2
14879,1,1
14880,2,2
14881,3,3
14882,2,2
14883,1,1
14884,2,2
14885,0,0
14886,4,4
14887,1,1
14888,4,4
14889,4,4
14890,0,0
14891,2,2
14892,2,2
14893,2,2
14894,2,2
14895,3,3
14896,0,0
14897,1,1
14898,3,3
14899,4,4
14900,0,0
14901,2,2
14902,2,2
14903,2,2
14904,3,3
14905,0,0
14906,1,1
14907,3,3
14908,4,4
14909,2,2
14910,3,3
14911,2,2
14912,3,3
14913,2,2
14914,1,1
14915,4,4
14916,0,0
14917,3,3
14918,0,0
14919,1,1
14920,1,1
14921,4,4
14922,0,0
14923,4,4
14924,1,1
14925,3,3
14926,1,1
14927,3,3
14928,1,1
14929,3,3
14930,0,0
14931,2,2
14932,4,4
14933,4,4
14934,4,4
14935,2,2
14936,3,3
14937,3,3
14938,3,3
14939,1,1
14940,1,1
14941,2,2
14942,3,3
14943,2,2
14944,1,1
14945,4,4
14946,3,3
14947,2,2
14948,2,2
14949,2,2
14950,3,3
14951,4,4
14952,1,1
14953,1,1
14954,3,3
14955,4,4
14956,4,4
14957,1,1
14958,2,2
14959,1,1
14960,4,4
14961,2,2
14962,4,4
14963,1,1
14964,1,1
14965,0,0
14966,3,3
14967,0,0
14968,4,4
14969,3,3
14970,4,4
14971,3,3
14972,3,3
14973,3,3
14974,3,3
14975,1,1
14976,4,4
14977,1,1
14978,2,2
14979,2,2
14980,4,4
14981,4,4
14982,1,1
14983,0,0
14984,0,0
14985,0,0
14986,4,4
14987,0,0
14988,2,2
14989,0,1
14990,0,0
14991,1,1
14992,4,4
14993,3,3
14994,1,1
14995,3,3
14996,4,4
14997,0,0
14998,1,1
14999,3,3
15000,3,3
15001,3,3
15002,1,1
15003,2,2
15004,0,0
15005,3,3
15006,1,1
15007,0,0
15008,4,4
15009,3,3
15010,3,3
15011,4,4
15012,4,4
15013,3,3
15014,1,1
15015,3,3
15016,1,1
15017,0,0
15018,2,2
15019,3,3
15020,3,3
15021,2,2
15022,2,2
15023,2,2
15024,4,4
15025,0,0
15026,3,3
15027,2,2
15028,2,2
15029,4,4
15030,0,0
15031,4,4
15032,1,1
15033,2,2
15034,2,2
15035,4,4
15036,0,0
15037,1,1
15038,4,4
15039,1,1
15040,1,1
15041,3,3
15042,1,1
15043,4,4
15044,0,0
15045,3,3
15046,2,2
15047,3,3
15048,0,0
15049,3,3
15050,4,4
15051,3,3
15052,0,0
15053,1,1
15054,1,1
15055,4,4
15056,3,3
15057,3,3
15058,2,2
15059,2,2
15060,1,1
15061,1,1
15062,2,2
15063,2,2
15064,2,2
15065,0,0
15066,4,4
15067,3,3
15068,3,3
15069,4,4
15070,0,0
15071,1,1
15072,4,4
15073,2,2
15074,3,3
15075,4,4
15076,4,4
15077,1,1
15078,3,3
15079,1,1
15080,1,1
15081,1,1
15082,4,4
15083,1,1
15084,4,4
15085,0,0
15086,3,3
15087,4,4
15088,3,3
15089,2,2
15090,2,2
15091,1,1
15092,2,2
15093,1,1
15094,1,1
15095,4,4
15096,0,0
15097,2,2
15098,4,4
15099,1,1
15100,2,2
15101,4,4
15102,4,4
15103,4,4
15104,3,3
15105,4,4
15106,2,2
15107,4,4
15108,0,0
15109,1,1
15110,0,0
15111,2,2
15112,4,4
15113,4,4
15114,1,1
15115,3,3
15116,2,2
15117,1,1
15118,3,3
15119,1,1
15120,1,1
15121,2,2
15122,1,1
15123,1,1
15124,4,4
15125,4,4
15126,1,1
15127,2,2
15128,4,4
15129,0,0
15130,1,1
15131,1,1
15132,3,3
15133,2,2
15134,2,2
15135,1,1
15136,2,2
15137,0,0
15138,2,2
15139,4,4
15140,1,1
15141,0,0
15142,1,0
15143,1,1
15144,0,0
15145,0,0
15146,1,1
15147,0,0
15148,4,4
15149,4,4
15150,0,0
15151,4,4
15152,2,2
15153,2,2
15154,3,3
15155,0,0
15156,4,4
15157,4,4
15158,4,4
15159,2,2
15160,0,0
15161,0,0
15162,2,2
15163,3,3
15164,2,2
15165,1,1
15166,0,0
15167,4,4
15168,3,3
15169,4,4
15170,4,4
15171,2,2
15172,0,0
15173,1,1
15174,4,4
15175,0,0
15176,2,2
15177,4,4
15178,4,4
15179,2,2
15180,4,4
15181,0,0
15182,4,4
15183,0,0
15184,0,0
15185,0,0
15186,4,4
15187,4,4
15188,1,1
15189,4,4
15190,4,4
15191,1,1
15192,4,4
15193,4,4
15194,2,2
15195,1,1
15196,4,4
15197,0,0
15198,3,3
15199,1,1
15200,3,3
15201,2,2
15202,2,2
15203,4,4
15204,4,4
15205,0,0
15206,4,4
15207,1,1
15208,2,2
15209,1,1
15210,0,0
15211,4,4
15212,4,4
15213,4,4
15214,2,2
15215,4,4
15216,1,1
15217,3,3
15218,2,2
15219,3,3
15220,1,1
15221,4,4
15222,3,3
15223,1,1
15224,3,3
15225,2,2
15226,2,2
15227,3,3
15228,2,2
15229,4,4
15230,3,3
15231,4,4
15232,1,1
15233,3,3
15234,4,4
15235,3,3
15236,4,4
15237,0,0
15238,2,2
15239,3,3
15240,2,2
15241,0,0
15242,3,3
15243,1,1
15244,1,1
15245,3,3
15246,0,0
15247,1,1
15248,2,2
15249,0,0
15250,4,4
15251,2,2
15252,3,3
15253,2,2
15254,0,0
15255,0,0
15256,2,2
15257,0,0
15258,1,1
15259,2,2
15260,3,3
15261,0,0
15262,2,2
15263,4,4
15264,4,4
15265,4,4
15266,3,3
15267,1,1
15268,3,3
15269,4,4
15270,2,2
15271,4,4
15272,2,2
15273,2,2
15274,0,0
15275,0,0
15276,1,1
15277,3,3
15278,4,4
15279,4,4
15280,4,4
15281,3,3
15282,2,2
15283,2,2
15284,1,1
15285,2,2
15286,2,2
15287,0,0
15288,1,1
15289,1,1
15290,0,0
15291,0,0
15292,1,1
15293,1,1
15294,0,0
15295,2,2
15296,3,3
15297,2,2
15298,1,1
15299,3,3
15300,1,1
15301,0,0
15302,3,3
15303,3,3
15304,0,0
15305,1,1
15306,4,4
15307,3,3
15308,1,1
15309,0,0
15310,2,2
15311,3,3
15312,0,0
15313,0,0
15314,3,3
15315,3,3
15316,3,3
15317,0,0
15318,2,2
15319,2,2
15320,4,4
15321,1,1
15322,0,0
15323,0,0
15324,3,3
15325,0,0
15326,1,1
15327,3,3
15328,3,3
15329,3,3
15330,4,4
15331,1,1
15332,2,2
15333,2,2
15334,0,0
15335,3,3
15336,1,1
15337,0,0
15338,1,1
15339,2,2
15340,0,0
15341,1,1
15342,2,2
15343,3,3
15344,4,4
15345,0,0
15346,1,1
15347,2,2
15348,2,2
15349,3,3
15350,4,4
15351,3,3
15352,3,3
15353,3,3
15354,2,2
15355,4,4
15356,4,4
15357,4,4
15358,0,0
15359,4,4
15360,1,1
15361,1,1
15362,3,3
15363,0,0
15364,0,0
15365,1,1
15366,1,1
15367,3,3
15368,4,4
15369,4,4
15370,2,2
15371,1,1
15372,1,1
15373,1,1
15374,2,2
15375,3,3
15376,2,2
15377,0,0
15378,2,2
15379,2,2
15380,0,0
15381,2,2
15382,2,2
15383,0,0
15384,2,2
15385,2,2
15386,3,3
15387,4,4
15388,1,1
15389,1,1
15390,4,4
15391,4,4
15392,4,4
15393,0,0
15394,0,0
15395,1,1
15396,2,2
15397,1,1
15398,2,2
15399,1,2
15400,4,4
15401,1,1
15402,0,0
15403,1,1
15404,3,3
15405,3,3
15406,4,4
15407,0,0
15408,3,3
15409,3,3
15410,0,0
15411,0,0
15412,4,4
15413,2,2
15414,0,0
15415,2,2
15416,1,1
15417,3,3
15418,0,0
15419,3,3
15420,3,3
15421,4,4
15422,2,2
15423,3,3
15424,4,4
15425,3,3
15426,3,3
15427,0,0
15428,1,1
15429,3,3
15430,2,2
15431,0,0
15432,1,1
15433,1,1
15434,0,0
15435,3,3
15436,3,3
15437,4,4
15438,3,3
15439,4,4
15440,3,3
15441,4,4
15442,3,3
15443,1,1
15444,4,4
15445,1,1
15446,0,0
15447,3,3
15448,2,2
15449,3,3
15450,2,2
15451,4,4
15452,0,0
15453,3,3
15454,2,2
15455,0,0
15456,4,4
15457,0,0
15458,4,4
15459,1,1
15460,3,3
15461,1,1
15462,4,4
15463,0,0
15464,1,1
15465,3,3
15466,2,2
15467,4,4
15468,4,4
15469,1,1
15470,1,1
15471,2,2
15472,4,4
15473,4,4
15474,4,4
15475,1,1
15476,2,2
15477,0,0
15478,3,3
15479,1,1
15480,4,4
15481,2,2
15482,3,3
15483,3,3
15484,0,0
15485,4,4
15486,1,1
15487,4,4
15488,0,0
15489,0,0
15490,0,0
15491,0,0
15492,3,3
15493,2,2
15494,3,3
15495,4,4
15496,3,3
15497,3,3
15498,3,3
15499,2,2
15500,3,3
15501,3,3
15502,1,1
15503,2,2
15504,0,0
15505,0,0
15506,1,1
15507,3,3
15508,4,4
15509,4,4
15510,2,2
15511,0,0
15512,2,2
15513,0,0
15514,4,4
15515,2,2
15516,4,4
15517,1,1
15518,3,3
15519,0,0
15520,1,1
15521,0,0
15522,1,1
15523,4,4
15524,3,3
15525,2,2
15526,0,0
15527,3,3
15528,4,4
15529,3,3
15530,1,1
15531,2,2
15532,1,1
15533,1,1
15534,1,1
15535,3,3
15536,1,1
15537,1,1
15538,2,2
15539,1,1
15540,3,3
15541,4,4
15542,2,2
15543,3,3
15544,0,0
15545,0,0
15546,1,1
15547,2,2
15548,1,1
15549,1,1
15550,2,2
15551,3,3
15552,2,2
15553,3,3
15554,3,3
15555,3,3
15556,3,3
15557,1,1
15558,2,2
15559,2,2
15560,0,0
15561,2,2
15562,2,2
15563,1,1
15564,3,3
15565,3,3
15566,2,2
15567,2,2
15568,3,3
15569,1,1
15570,4,4
15571,3,3
15572,1,1
15573,4,4
15574,1,1
15575,4,4
15576,3,3
15577,2,2
15578,2,2
15579,4,4
15580,4,4
15581,2,2
15582,4,4
15583,1,1
15584,3,3
15585,0,0
15586,0,0
15587,0,0
15588,3,3
15589,4,4
15590,0,0
15591,2,2
15592,4,4
15593,3,3
15594,2,2
15595,3,3
15596,3,3
15597,0,0
15598,0,0
15599,3,3
15600,2,2
15601,2,2
15602,3,3
15603,4,4
15604,4,4
15605,0,0
15606,3,3
15607,1,1
15608,4,4
15609,3,3
15610,2,2
15611,0,0
15612,2,2
15613,0,0
15614,2,2
15615,0,0
15616,1,1
15617,4,4
15618,3,3
15619,3,3
15620,3,3
15621,0,0
15622,2,2
15623,1,1
15624,2,2
15625,3,3
15626,0,0
15627,3,3
15628,1,1
15629,4,4
15630,4,4
15631,2,2
15632,1,1
15633,1,1
15634,2,2
15635,3,3
15636,1,1
15637,2,2
15638,0,0
15639,2,2
15640,0,0
15641,0,0
15642,4,4
15643,3,3
15644,4,4
15645,1,1
15646,2,2
15647,4,4
15648,0,0
15649,1,1
15650,4,4
15651,3,3
15652,1,1
15653,3,3
15654,2,2
15655,1,1
15656,1,1
15657,0,0
15658,2,2
15659,4,4
15660,4,4
15661,0,0
15662,3,3
15663,0,0
15664,2,2
15665,2,2
15666,1,1
15667,1,1
15668,0,0
15669,4,4
15670,2,2
15671,1,1
15672,3,3
15673,2,2
15674,4,4
15675,3,3
15676,0,0
15677,3,3
15678,2,2
15679,1,1
15680,3,3
15681,1,1
15682,4,4
15683,1,1
15684,4,4
15685,4,4
15686,3,3
15687,4,4
15688,1,1
15689,4,4
15690,1,1
15691,0,0
15692,2,2
15693,0,0
15694,0,0
15695,4,4
15696,4,4
15697,2,2
15698,4,4
15699,1,1
15700,4,4
15701,1,1
15702,2,2
15703,1,1
15704,3,3
15705,4,4
15706,3,3
15707,3,3
15708,4,4
15709,4,4
15710,2,2
15711,2,2
15712,0,0
15713,4,4
15714,4,4
15715,0,0
15716,3,3
15717,2,2
15718,1,1
15719,0,0
15720,0,0
15721,2,2
15722,1,1
15723,2,2
15724,3,3
15725,0,0
15726,0,0
15727,3,3
15728,4,4
15729,0,0
15730,3,3
15731,2,2
15732,1,1
15733,4,4
15734,4,4
15735,4,4
15736,2,2
15737,3,3
15738,4,4
15739,0,0
15740,2,2
15741,1,1
15742,3,3
15743,4,4
15744,0,0
15745,1,1
15746,1,1
15747,4,4
15748,4,4
15749,4,4
15750,0,0
15751,0,0
15752,3,3
15753,3,3
15754,4,4
15755,4,4
15756,3,3
15757,3,3
15758,2,2
15759,1,1
15760,0,0
15761,0,0
15762,1,1
15763,3,3
15764,0,0
15765,4,4
15766,0,0
15767,3,3
15768,4,4
15769,0,0
15770,3,3
15771,1,1
15772,4,4
15773,1,1
15774,2,2
15775,3,3
15776,2,2
15777,3,3
15778,1,1
15779,1,1
15780,2,2
15781,2,2
15782,1,1
15783,4,4
15784,2,2
15785,4,4
15786,2,2
15787,2,2
15788,4,4
15789,4,4
15790,1,1
15791,4,4
15792,0,0
15793,2,2
15794,4,4
15795,4,4
15796,3,3
15797,2,2
15798,1,1
15799,3,3
15800,2,2
15801,3,3
15802,3,3
15803,4,4
15804,0,0
15805,1,1
15806,0,0
15807,3,3
15808,1,1
15809,2,2
15810,0,0
15811,4,4
15812,3,3
15813,3,3
15814,1,1
15815,2,2
15816,0,0
15817,0,0
15818,3,3
15819,1,1
15820,0,0
15821,2,2
15822,3,3
15823,0,0
15824,3,3
15825,1,1
15826,1,1
15827,1,1
15828,2,2
15829,0,0
15830,3,3
15831,1,1
15832,3,3
15833,3,3
15834,0,0
15835,4,4
15836,2,2
15837,1,1
15838,2,2
15839,3,3
15840,2,2
15841,4,4
15842,2,2
15843,2,2
15844,1,1
15845,2,2
15846,0,0
15847,1,1
15848,3,3
15849,0,0
15850,2,2
15851,2,2
15852,3,3
15853,3,3
15854,4,4
15855,2,2
15856,3,3
15857,0,0
15858,3,3
15859,2,2
15860,2,2
15861,4,4
15862,0,0
15863,4,4
15864,2,2
15865,4,4
15866,3,3
15867,3,3
15868,4,4
15869,0,0
15870,1,1
15871,1,1
15872,2,2
15873,3,3
15874,2,2
15875,0,0
15876,2,2
15877,3,3
15878,3,3
15879,0,0
15880,2,2
15881,2,2
15882,3,3
15883,4,4
15884,0,0
15885,4,4
15886,4,4
15887,0,0
15888,1,1
15889,4,4
15890,3,3
15891,1,1
15892,4,4
15893,0,0
15894,3,3
15895,1,1
15896,0,0
15897,2,2
15898,3,3
15899,3,3
15900,0,0
15901,4,4
15902,0,0
15903,2,2
15904,4,4
15905,3,3
15906,1,1
15907,3,3
15908,4,4
15909,2,2
15910,4,4
15911,2,2
15912,0,0
15913,3,3
15914,1,1
15915,4,4
15916,2,2
15917,4,4
15918,2,2
15919,4,4
15920,0,0
15921,4,4
15922,0,0
15923,1,1
15924,3,3
15925,0,0
15926,2,2
15927,0,0
15928,4,4
15929,3,3
15930,2,2
15931,0,0
15932,1,1
15933,4,4
15934,3,3
15935,3,3
15936,1,1
15937,3,3
15938,4,4
15939,4,4
15940,1,1
15941,4,4
15942,3,3
15943,0,0
15944,2,2
15945,0,0
15946,4,4
15947,3,3
15948,3,3
15949,2,2
15950,1,1
15951,4,4
15952,4,4
15953,4,4
15954,1,1
15955,3,3
15956,4,4
15957,4,4
15958,3,3
15959,3,3
15960,3,3
15961,0,0
15962,2,2
15963,2,2
15964,2,2
15965,0,0
15966,0,0
15967,0,0
15968,3,3
15969,0,0
15970,1,1
15971,0,0
15972,1,1
15973,2,2
15974,4,4
15975,2,2
15976,3,3
15977,2,2
15978,0,0
15979,4,4
15980,0,0
15981,4,4
15982,3,3
15983,0,0
15984,0,0
15985,1,1
15986,1,1
15987,1,1
15988,1,1
15989,3,3
15990,4,4
15991,2,2
15992,4,4
15993,0,0
15994,3,3
15995,0,0
15996,3,3
15997,4,4
15998,3,3
15999,1,1
16000,4,4
16001,2,2
16002,4,4
16003,1,1
16004,4,4
16005,3,3
16006,2,2
16007,0,0
16008,3,3
16009,0,0
16010,2,2
16011,4,4
16012,1,1
16013,3,3
16014,4,4
16015,2,2
16016,3,3
16017,1,1
16018,4,4
16019,1,1
16020,4,4
16021,0,0
16022,0,0
16023,0,0
16024,2,2
16025,2,2
16026,4,4
16027,0,0
16028,4,4
16029,3,3
16030,4,4
16031,0,0
16032,1,1
16033,4,4
16034,3,3
16035,0,0
16036,3,3
16037,3,3
16038,4,4
16039,0,0
16040,1,1
16041,4,4
16042,3,3
16043,1,1
16044,3,3
16045,3,3
16046,1,1
16047,1,1
16048,2,2
16049,3,3
16050,0,0
16051,2,2
16052,3,3
16053,4,4
16054,1,1
16055,3,3
16056,2,2
16057,2,2
16058,4,4
16059,2,2
16060,1,1
16061,3,3
16062,2,2
16063,1,1
16064,3,3
16065,3,3
16066,3,3
16067,2,2
16068,3,3
16069,3,3
16070,0,0
16071,2,2
16072,2,2
16073,3,3
16074,2,2
16075,0,0
16076,3,3
16077,3,3
16078,4,3
16079,1,1
16080,3,3
16081,2,2
16082,3,3
16083,2,2
16084,0,0
16085,2,2
16086,3,3
16087,4,4
16088,2,2
16089,1,1
16090,0,0
16091,4,4
16092,0,0
16093,3,3
16094,2,2
16095,2,2
16096,1,1
16097,3,3
16098,4,4
16099,0,0
16100,3,3
16101,1,1
16102,2,2
16103,1,1
16104,1,1
16105,2,2
16106,0,0
16107,4,4
16108,3,3
16109,0,0
16110,3,3
16111,4,4
16112,2,2
16113,1,1
16114,3,3
16115,1,1
16116,0,0
16117,4,4
16118,0,0
16119,0,0
16120,4,4
16121,0,0
16122,2,2
16123,4,4
16124,2,2
16125,0,0
16126,1,1
16127,4,4
16128,0,0
16129,0,0
16130,1,1
16131,2,2
16132,1,1
16133,1,1
