id,distance,height,landings,number,pack,age,usage,weight,item,volume,width,max,power,size,target,density,region-RE-0,region-RE-1,region-RE-10,region-RE-11,region-RE-2,region-RE-3,region-RE-4,region-RE-5,region-RE-6,region-RE-7,region-RE-8,region-RE-9,region-RE-A,region-RE-B,region-RE-C,region-RE-D,region-RE-E,region-RE-F
1116,7265,16095.1123,35641.23758,15163.649169999999,29299.8131,37841.6559,21571.60326,3064,4,30937,29053.302000000003,8367,18424,1062,1.9989414525122768,0.09903998448459773,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1117,3996,6760.8977,13987.08542,3389.03657,40229.3637,34327.8853,36743.17278,4492,15,31389,25720.715,17387,22375,1025,-17.853853815033084,0.14310745802669725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,6119,6043.7397,25946.22585,12873.88345,40649.6931,12020.7929,40597.29116,3460,3,42668,14564.648000000001,1754,19493,1390,-17.8856458586064,0.08109121589950315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1119,6069,17495.1634,13893.80861,42833.01065,41024.1318,62518.9981,34198.29948,1325,12,47832,29411.086,7648,14384,1295,29.910593030031322,0.027701120588727212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1120,6300,11464.6699,34930.61048,9774.88038,11652.8895,51453.8055,17097.109480000003,1138,7,50705,21351.507999999998,20120,22319,1533,12.634226283739586,0.022443546001380533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,5451,2033.5259,8533.97666,31218.50045,48149.7609,62723.4508,23989.43491,1216,8,59938,20147.471,20647,12615,1029,-57.815320475186006,0.020287630551569957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1122,6585,9930.8675,25495.844230000002,50061.48296,42632.7476,38103.0996,22170.59907,4371,9,14178,34439.687000000005,30166,17980,1200,-13.101389083986788,0.3082945408379179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1123,4571,4677.8326,14482.354930000001,34944.17076,32719.1667,39165.2297,6033.44444,3732,9,54909,24157.122000000003,34239,13779,1160,-30.55838180313334,0.06796699994536415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,5109,13392.8813,20702.6787,16964.52179,41167.4833,38633.5045,44484.154969999996,1124,6,56530,20519.478,14729,20531,1529,20.678151257232766,0.019883247833009023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1125,4967,8788.7515,13086.6646,52917.842130000005,19422.8985,48533.4627,12612.14711,4366,13,45750,26679.259,22302,15602,1062,-19.670550212296256,0.09543169398907103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1126,6300,3279.2643,4326.34905,54730.97309,33352.9237,44213.6389,18653.16321,4176,3,44517,,13804,15726,1259,-24.200410705154482,0.09380686030055933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1127,5161,14028.548,15846.61195,20000.342669999998,29043.3193,35964.4245,24684.87719,3634,19,44825,40259.23,2501,24331,1183,24.830506539991077,0.08107083100948131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1128,4727,5353.0907,29229.85928,2275.60825,45793.8221,47213.0685,17221.678,4959,12,47191,34315.205,22634,7020,1198,-23.166352545218125,0.10508359644847534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1129,4689,2631.4491,36457.39787,44219.20192,27777.4795,43401.8459,22801.64595,2317,19,45668,25085.947,19962,16227,1658,11.604498742332,0.05073574494175353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1130,5107,2984.3035,17402.08367,31902.992039999997,36339.8444,44218.9118,37826.95424,4132,18,45126,19415.414,33360,24050,1170,5.599774171524988,0.09156583787616895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1131,7274,11084.3081,18244.622769999998,22423.39684,51817.7722,38292.1562,25975.469409999998,3142,17,15528,26362.095,11788,13923,1673,-7.102174206206661,0.20234415249871202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,6603,15005.011999999999,41273.870689999996,46348.004069999995,40510.3034,34619.2772,23871.37159,3181,12,45006,24274.957000000002,33025,20663,1252,17.447123403167822,0.07067946496022752,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1133,6414,16573.9431,23174.40968,29263.311039999997,31801.9739,32160.2511,37400.539730000004,3141,3,48021,19379.651,8665,17034,613,-19.66467934455753,0.06540888361341914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1134,3668,14815.7212,37665.546930000004,12069.52081,34561.3201,30917.5348,19178.79422,3980,11,43264,15946.124,5827,11064,1683,-5.715330224821697,0.09199334319526627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,5710,17425.4913,5787.077310000001,27826.15307,19513.875,47476.4843,9738.34092,1568,18,54378,31019.592999999997,9933,18018,1539,26.008417812351237,0.028835190702122183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1136,3879,15188.9088,30199.1314,34362.54587,34169.0747,25522.5789,17515.92242,3021,19,50482,30121.528,24520,15496,1116,12.06068417307266,0.05984311239649776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1137,6094,18110.1585,18337.51693,54745.89225,39549.5741,49238.2066,21282.888,3006,12,61106,27284.066000000003,9490,19029,1658,31.101389884032173,0.04919320524989363,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1138,3255,9911.0666,24917.78509,42237.650839999995,43311.2978,40303.4517,22773.24942,3893,5,62965,24492.037999999997,17309,11772,1200,0.3797203604271964,0.061827999682363216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1139,4458,10708.606000000002,27567.080339999997,10875.47526,30154.5587,46468.3428,11629.48998,3548,2,47582,21083.416,2011,19038,1422,-5.712332358830856,0.07456601235761422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1140,6328,1113.5396,38440.37852,54375.097310000005,47262.1533,43584.0769,42985.62433,3876,2,50809,9742.331,27414,15673,928,-25.687690025812444,0.07628569741581216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1141,2817,10217.1963,28642.59688,50384.902910000004,30820.7923,44919.1123,31952.038060000003,629,19,44273,26905.026,13843,12137,1365,18.866722043917736,0.014207304677794593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,4824,13752.8905,18962.68051,61000.658260000004,52719.452000000005,34216.9971,46129.912789999995,4669,19,62354,24265.408,33189,10725,1169,22.09702354801011,0.07487891715046348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,3597,8019.5076,40113.38602,43551.35616,52117.5781,25742.8085,28997.734439999997,572,5,45579,26845.222999999998,33396,9568,1494,45.72578459085428,0.012549639088176573,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1144,3737,1582.7963,32666.184060000003,47364.05102,47588.4899,24098.8684,39519.30278,2319,4,30952,21638.132999999998,8356,5133,1129,-48.246410749216224,0.07492246058413027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1145,5939,9535.0028,27947.55287,4510.083610000001,17254.393,64856.9043,17067.5217,1035,12,35049,25108.968999999997,23962,16790,1272,-12.005163980050966,0.029530086450398015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1146,5162,8506.097,30692.07188,40064.02084,26286.4111,33592.7244,42786.68458,1566,7,45193,25544.457000000002,6801,14531,1669,12.597829173172984,0.0346513840639037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1147,5774,13302.9,2342.9443,54209.615999999995,56862.5829,52355.3619,38097.57659,4340,12,27110,20528.37,17626,17639,1668,11.876556152695164,0.1600885282183696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1148,7480,4372.8685,31251.67943,50468.67945,43287.5056,60170.7982,34660.46377,4066,3,66891,34039.551,7025,23274,1171,41.18026299825959,0.06078545693740563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,8316,4306.0097,37889.300310000006,46741.28757,43738.1761,43378.0116,29551.716460000003,1678,5,44078,24317.701,29705,15572,1329,-36.448947532633596,0.03806887789827124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,5508,18200.6886,11864.59955,22911.1031,52794.9311,35193.5525,20388.42729,1203,1,44339,27146.572,23676,16972,1413,0.7379014025607491,0.027131870362434876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1151,4091,4450.5534,17502.01408,4433.54749,47813.8928,35204.4023,13091.279359999999,1753,9,28709,44255.564000000006,22882,15265,1264,-20.185239483531035,0.06106099132676164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1152,3889,12166.1487,14688.387209999999,57431.32342000001,52383.5734,26239.3973,31805.99248,4175,16,57255,30636.815,22478,22337,1246,5.407155875699661,0.0729193956859663,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1153,7520,9381.7033,33267.54127,48293.348,33564.9706,39336.4597,38072.71838,595,5,62866,35431.964,27961,15273,1206,43.833401086041576,0.009464575446187128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1154,6234,13795.6561,34455.71859,24407.22642,57277.9015,26721.2691,24767.21187,2088,16,68027,37415.21,4585,17080,1100,16.652243123619066,0.030693695150454968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1155,6140,11109.9603,5495.90562,42726.89514,51938.045,28090.3229,17443.53179,3118,3,31562,21060.32,820,14610,1696,-11.994037183768347,0.09878968379697105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,5562,2025.2938,17698.31225,42383.90806,32783.3583,46924.4915,45581.56394,1953,9,27961,25796.922000000002,32037,13603,1504,1.0464861807749033,0.06984728729301527,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1157,6710,10979.3879,18253.80921,16644.42635,43547.3276,15458.4548,34905.13276,1471,0,60232,,22986,14238,1507,-20.547944158819128,0.024422234028423428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1158,3602,17105.5378,36481.65465,47761.27624,40571.1543,52970.2902,45077.93017,1365,16,51459,,34655,12451,1250,36.28708785090364,0.02652597213315455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,943,4844.7785,25575.76941,52617.27699,34777.3219,34990.1883,37055.61382,2099,13,35763,19796.068,1586,13071,1320,-31.85909202552922,0.05869194418812739,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1160,6121,15976.6345,1456.8972199999998,14580.2597,10900.688,49455.042,28056.25213,4945,6,50545,23014.618,9266,10630,1230,-27.81775500035416,0.0978336136116332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,5331,16310.7567,30252.699539999998,10065.32131,43981.6038,37696.862,30224.08835,1013,12,13676,23791.142000000003,20498,11411,1135,-12.184535878577151,0.07407136589646095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,5110,15879.6465,21133.28248,18814.09039,47559.5156,42499.7116,44338.126860000004,2349,14,53080,30840.667,20327,18243,988,18.40729012381605,0.044253956292388846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1163,4830,3936.9953,42455.84178,33874.087269999996,35585.9058,36791.2157,35495.50645,2354,15,46704,37366.621,7921,17313,1631,27.338375791923013,0.05040253511476533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1164,4474,17302.3417,44105.65824,33984.90517,43472.0379,58933.1794,34478.13419,2427,0,44787,33917.554,27154,11192,1519,45.2738931036512,0.05418983187085538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1165,6325,9797.6433,26609.339819999997,9560.50246,18448.5421,35563.8352,27937.60221,4067,4,22733,37059.246,636,19694,1635,29.928817413073663,0.1789029164650508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1166,5290,4118.8489,26843.43496,12927.67175,55406.9479,29891.4565,23611.60116,2998,11,29594,24611.897999999997,6078,14534,1513,-30.368141724586522,0.10130431844292762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1167,4197,11246.0248,37395.79067,49790.14673,51682.4816,17357.1277,17058.6382,4033,5,54678,27196.468999999997,7738,7967,1587,10.467735037209689,0.07375909872343539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1168,3490,3722.0309,15083.725330000001,17367.36688,46354.8951,32888.4211,27311.005760000004,701,16,40904,36380.154,28505,13206,1777,22.67840666023968,0.017137688245648347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,6279,13232.6918,40616.39321,34301.32276,51829.7062,37722.3416,56376.284179999995,2471,5,44130,20527.036,27838,9936,1356,29.695309340691296,0.05599365510990256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1170,8440,11050.382,27686.873789999998,16203.80105,26739.3792,27043.7728,31930.4402,2935,19,54283,28315.334,3084,13348,1125,-12.459867617809286,0.05406849289832913,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1171,7478,14607.4602,25115.29422,9691.154620000001,53539.4961,16083.5693,11200.74379,2781,13,45435,24955.56,4003,18033,1925,14.182269112449355,0.06120831957741829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,4414,9703.8674,33551.63312,10311.45645,41567.0402,33988.3089,43642.05473,624,6,38913,33461.318,12278,13074,1400,2.6638600845089075,0.01603577210700794,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1173,7765,4324.5117,25636.27674,52038.23261,66150.4733,31379.5243,24587.75882,2323,11,57555,13310.247,3331,18107,1394,-33.33604878263975,0.040361393449743724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1174,5684,7747.9296,22554.282430000003,31751.42812,55526.6427,29888.8468,28623.901710000002,1248,15,72372,37874.855,4849,14697,1122,15.119855441394837,0.01724423810313381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,6528,17238.5956,33976.51755,49084.48595,21759.5522,44127.5929,23463.635159999998,3684,4,44239,16694.065,22922,15279,1774,40.00031520010739,0.08327493840276678,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1176,5112,2080.9705,8949.304709999999,15804.95797,46744.7493,48598.5891,21580.013759999998,2124,16,82356,28131.868,20023,7627,1544,-1.0047003032673842,0.025790470639661955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1177,4943,18291.7715,21311.08165,58303.30523,51198.3273,10302.6573,24900.007,886,1,69499,15958.228000000001,3702,11900,1579,7.440986604682228,0.012748384868847034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1178,6011,2351.8819,38424.79969,50957.83383,21421.1763,31630.2599,30485.00507,2257,13,36361,23239.292999999998,29958,10016,703,-73.30657642841271,0.06207200022001595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1179,5339,1927.0111,33563.486880000004,21690.24333,41590.1057,27043.3398,29016.70872,2915,18,40309,27219.706000000002,33767,12206,1460,28.15930803116425,0.0723163561487509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1180,5184,2846.4497,42061.15971,58797.77669,32820.6852,69763.5398,17788.64599,1917,18,27180,26089.404,31372,13435,1695,0.5800935282623598,0.07052980132450332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1181,3868,1367.0855,23598.098169999997,31397.11455,33510.1992,61525.1706,18291.385469999997,3563,2,51023,27506.987999999998,34567,23869,1471,16.72979129765236,0.06983125257236933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1182,3619,11299.7644,31615.34264,46225.183880000004,31419.6204,32982.4584,14903.792319999999,2570,15,63717,,21435,17384,1719,36.9191563688285,0.04033460457962553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,3207,9165.7015,25752.54809,52150.441419999996,52545.5653,38820.2629,30028.51142,2267,10,44256,,10519,17660,1559,142.96430923729153,0.05122469269703543,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1184,4828,14361.4021,19049.58124,8055.492440000001,30984.8291,55636.9079,31434.284539999997,4250,1,39013,21498.876,27620,19663,1241,39.18017208314679,0.10893804629226156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,3907,4264.048,10555.30785,17313.97672,38129.0352,35268.9129,29662.11428,1020,15,33919,25414.862,16099,18281,1385,-4.1644267000746344,0.030071641263008934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1186,4468,10194.926,28834.286160000003,8636.66815,33959.2522,22884.7991,25557.13086,1582,5,55738,31736.994,17702,23108,1313,39.591103199006575,0.028382790914636333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1187,5481,13164.973,27259.269969999998,49057.33612,44100.969000000005,26089.3302,37857.524639999996,582,15,74702,24387.82,18118,16231,884,-0.9994582265676044,0.007790956065433322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,3904,5490.3619,11805.75407,32141.645930000002,55690.6826,40332.6477,24732.81633,824,17,52860,28737.482999999997,6211,7199,1541,-18.965035832164602,0.015588346575860765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1189,4316,15511.8609,27964.16424,29992.911839999997,31293.8141,33801.2464,24493.016630000002,3031,2,69172,28458.673,16449,17385,1208,31.25941057072073,0.043818307985890245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1190,4927,13232.5959,37762.98287,26038.27262,36956.2958,23111.2046,12205.560379999999,3974,1,9997,31638.569,9586,14787,1148,-39.582619390992825,0.397519255776733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1191,7026,8339.1323,34814.52645,59664.64699,50944.7738,54358.3686,19544.66949,3374,15,60340,25572.676,27744,10419,1702,16.590781941571837,0.05591647331786543,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,7600,10953.7002,43862.48725,49347.03267,42874.2197,49950.6377,30341.49544,1149,6,57940,19674.078999999998,16480,15121,1193,97.22385316999086,0.01983085950983776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1193,6313,18097.4744,27777.22016,32288.698060000002,57265.4696,40373.7059,29576.119539999996,2068,8,67237,26230.452999999998,14432,14312,2056,23.01051403753485,0.03075687493493166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1194,2557,15544.0305,20931.72151,36249.59556,29556.7828,26116.6777,33031.450189999996,1487,11,37479,34538.852,24404,15702,1369,11.027663897128248,0.039675551642253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1195,5753,11339.9222,13074.741409999999,6031.22571,23288.3753,39115.2977,29286.913689999998,4177,18,41733,37325.72,19103,14666,1152,2.7520205316901003,0.10008865885510268,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1196,7010,17722.5536,22473.885459999998,52407.45699,40864.3417,47361.3816,14160.52985,3045,5,32013,,1233,18206,1178,14.402507950453336,0.09511760847155842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1197,5708,5293.2713,27538.253989999997,23943.84631,61195.4865,34733.4792,37623.03558,4207,19,21169,24313.472,9851,11457,1077,-42.152960531973655,0.1987339978270112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1198,3116,10090.5935,24892.35499,45612.81013,35072.6646,31596.0305,36499.97402,4609,8,44778,19998.753,6055,17198,903,-36.8400625274994,0.10293001027290187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,6127,7595.8463,20777.50304,34855.59827,60071.6354,34620.3142,27856.335369999997,4499,13,37830,24670.673,11054,20386,1520,-4.579087674001439,0.11892677768966428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1200,5293,16235.7443,38527.241480000004,36147.89538,34988.2999,26722.7341,24074.57583,1590,13,32425,29413.132,4127,12503,1525,9.406970030882146,0.049036237471087124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1201,6157,12493.5068,38437.13275,11211.23862,47421.5663,43733.9543,29211.35359,1050,0,52315,33283.753,1080,6555,1590,-27.367487879242674,0.020070725413361367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,4207,3247.2203,31927.647889999997,4290.3871899999995,52763.8217,33562.9122,34315.378580000004,2577,10,60017,26280.975,34194,11637,1332,-4.695824085855611,0.04293783428028725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1203,3640,6286.7473,24683.2978,24314.71502,30583.1284,38604.3944,13930.44711,638,5,34317,33169.16,15783,23351,1300,4.6673467674329485,0.01859136870938602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1204,6880,1561.8812,33739.907510000005,49453.076219999995,56948.8816,39541.7126,18874.97742,1282,8,28600,13028.926000000001,23311,16363,1415,-51.202515833684565,0.04482517482517483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1205,7241,16134.4596,1886.9551600000002,24583.37239,52021.6625,26992.2966,34558.648460000004,1296,5,48425,26773.93,3394,20884,1620,24.54504019046503,0.026763035622096025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,6833,4514.1004,27082.72805,48729.24219,58994.0664,12210.0042,37802.3234,655,4,48918,27921.945,4086,18511,1282,-14.168628191320176,0.013389754282677134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1207,6074,9724.2668,23621.405880000002,18383.618469999998,27386.801,27089.0665,33804.75838,1161,3,56118,24182.285,23760,9670,896,-16.45330427790701,0.020688549128621832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1208,6301,18627.4362,17686.778000000002,56218.63592000001,21476.872000000003,36149.5699,9353.84323,2844,4,45907,22088.197999999997,12102,21442,1376,18.798881046815254,0.06195133639749929,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1209,6857,13761.1802,12236.15329,10805.29993,42670.9155,47280.3427,33010.56126,3498,0,46437,,19408,13655,1369,0.11136774575525103,0.07532786355707734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1210,6513,13159.2679,18710.76932,25492.386019999998,47796.6887,26428.254,24272.11821,3894,2,38080,29982.107000000004,12602,11826,1297,1.7155749878259268,0.10225840336134454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1211,5175,12611.196000000002,32877.93167,51267.068269999996,14230.2407,54312.0055,43479.37195,3226,7,23471,35230.695,3926,17623,1455,24.581532157862462,0.13744621021686337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1212,4385,14970.6404,25832.3528,52724.70987,21090.675,48089.605,34755.09018,717,19,72051,32011.587000000003,11222,18176,1639,70.91887259629502,0.009951284506807679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1213,3811,1861.4193,19279.59306,32103.971869999998,42424.1184,35316.0898,39064.28069,2825,9,49510,28036.881,18568,23000,1408,3.4816450289652234,0.05705917996364371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,6513,1167.9496,31026.289989999997,27608.52354,60550.2109,62172.7145,38675.25531,2388,2,30217,31415.472,4404,19551,1347,1.2857879112184492,0.0790283615183506,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1215,7233,7920.161999999999,6482.16712,6844.261729999999,43739.9454,19164.3808,21363.41416,3486,7,22679,27692.105,13730,13686,1411,-29.949288923993656,0.1537104810617752,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1216,5541,14680.3757,20352.31859,51518.05563,60069.6602,34750.1944,29601.866360000004,1261,15,56820,36187.015,14475,9602,1201,18.43544909171983,0.02219288982752552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1217,5228,7744.2051,35064.02409,8340.9144,51751.407999999996,49339.7777,19214.4069,817,8,41713,26873.281000000003,14873,18799,1573,-8.941690239154733,0.019586220123222975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1218,5232,5291.1678,5355.160089999999,54770.165689999994,36544.0314,50377.5765,30537.383939999996,609,12,52539,29765.92,7363,17972,940,45.085231182544355,0.011591389253697253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1219,6578,10815.2424,40766.039789999995,53149.49121,44648.9954,19676.0487,36038.09958,2644,15,61147,22518.912999999997,6136,21132,1209,-0.5966836359809715,0.04324006083699936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1220,6269,2147.2653,10090.90225,35835.27428,50101.7008,46475.6021,21118.694069999998,1343,1,39035,21254.411,10197,16999,1269,-55.70330583846975,0.034405021134878956,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,3183,1265.0832,1284.66623,33330.21765,47574.960999999996,26087.8164,41611.677760000006,4089,11,60316,22865.87,12637,10160,1612,-13.585516326127653,0.0677929570926454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1222,4721,17795.9362,22870.52692,41965.78063,59256.7669,34899.922,38002.724689999995,4793,10,51423,13523.309,16626,21307,1393,7.920991126584537,0.09320731968185442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,5149,8592.3488,26716.12117,23723.099280000002,26980.3367,17167.8286,14894.109190000001,3422,9,44436,28451.009,28390,21225,1488,11.65025780411055,0.0770096318300477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,6134,2700.353,29683.19581,35627.86199,44170.5426,44826.7392,27745.964089999998,4622,5,34817,26163.982999999997,5037,19905,1595,-5.176262556012008,0.1327512422092656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
